date,protocol,totalLiquidityUSD
2020-05-08,makerdao,451466551
2020-05-09,makerdao,464786012
2020-05-09,sky,464786012
2020-05-10,sky,464739714
2020-05-10,makerdao,464739714
2020-05-11,makerdao,426320483
2020-05-11,sky,426320483
2020-05-12,makerdao,412280908
2020-05-12,sky,412280908
2020-05-13,sky,405354818
2020-05-13,makerdao,405354818
2020-05-14,sky,394619679
2020-05-14,makerdao,394619679
2020-05-15,sky,417249294
2020-05-15,makerdao,417249294
2020-05-16,makerdao,411793135
2020-05-16,sky,411793135
2020-05-17,sky,411135287
2020-05-17,makerdao,411135287
2020-05-18,sky,415700756
2020-05-18,makerdao,415700756
2020-05-19,sky,438632484
2020-05-19,makerdao,438632484
2020-05-20,makerdao,439262330
2020-05-20,sky,439262330
2020-05-21,sky,451850222
2020-05-21,makerdao,451850222
2020-05-22,sky,438169756
2020-05-22,makerdao,438169756
2020-05-23,makerdao,444247643
2020-05-23,sky,444247643
2020-05-24,sky,448903232
2020-05-24,makerdao,448903232
2020-05-25,sky,445970959
2020-05-25,makerdao,445970959
2020-05-26,makerdao,436939771
2020-05-26,sky,436939771
2020-05-27,makerdao,436030579
2020-05-27,sky,436030579
2020-05-28,sky,446544131
2020-05-28,makerdao,446544131
2020-05-29,sky,448668896
2020-05-29,makerdao,448668896
2020-05-30,makerdao,474075958
2020-05-30,sky,474075958
2020-05-31,makerdao,503552611
2020-05-31,sky,503552611
2020-06-01,makerdao,515599920
2020-06-01,sky,515599920
2020-06-02,makerdao,501521452
2020-06-02,sky,501521452
2020-06-03,sky,538301007
2020-06-03,makerdao,538301007
2020-06-04,makerdao,512482274
2020-06-04,sky,512482274
2020-06-05,makerdao,516341395
2020-06-05,sky,516341395
2020-06-06,sky,515252870
2020-06-06,makerdao,515252870
2020-06-07,sky,518190155
2020-06-07,makerdao,518190155
2020-06-08,makerdao,510644093
2020-06-08,sky,510644093
2020-06-09,makerdao,517402687
2020-06-09,sky,517402687
2020-06-10,sky,483692559
2020-06-10,makerdao,483692559
2020-06-11,sky,482603397
2020-06-11,makerdao,482603397
2020-06-12,sky,523449596
2020-06-12,makerdao,523449596
2020-06-13,makerdao,506985771
2020-06-13,sky,506985771
2020-06-14,makerdao,502074792
2020-06-14,sky,502074792
2020-06-15,makerdao,484425913
2020-06-15,sky,484425913
2020-06-16,sky,455622656
2020-06-16,makerdao,455622656
2020-06-17,sky,477359476
2020-06-17,makerdao,477359476
2020-06-18,makerdao,479198135
2020-06-18,sky,479198135
2020-06-19,sky,481292090
2020-06-19,makerdao,481292090
2020-06-20,makerdao,481167465
2020-06-20,sky,481167465
2020-06-21,makerdao,458157974
2020-06-21,sky,458157974
2020-06-22,makerdao,419540631
2020-06-22,sky,419540631
2020-06-23,sky,444038516
2020-06-23,makerdao,444038516
2020-06-24,makerdao,453142518
2020-06-24,sky,453142518
2020-06-25,makerdao,446855695
2020-06-25,sky,446855695
2020-06-26,makerdao,441345256
2020-06-26,sky,441345256
2020-06-27,makerdao,436273869
2020-06-27,sky,436273869
2020-06-28,makerdao,439121733
2020-06-28,sky,439121733
2020-06-29,makerdao,424855482
2020-06-29,sky,424855482
2020-06-30,makerdao,422698336
2020-06-30,sky,422698336
2020-07-01,sky,428063486
2020-07-01,makerdao,428063486
2020-07-02,makerdao,448661260
2020-07-02,sky,448661260
2020-07-03,makerdao,457608172
2020-07-03,sky,457608172
2020-07-04,makerdao,478151463
2020-07-04,sky,478151463
2020-07-05,makerdao,492129578
2020-07-05,sky,492129578
2020-07-06,makerdao,491621876
2020-07-06,sky,491621876
2020-07-07,makerdao,515037565
2020-07-07,sky,515037565
2020-07-08,makerdao,537423509
2020-07-08,sky,537423509
2020-07-09,makerdao,551673850
2020-07-09,sky,551673850
2020-07-10,sky,556754564
2020-07-10,makerdao,556754564
2020-07-11,sky,543534363
2020-07-11,makerdao,543534363
2020-07-12,sky,557055279
2020-07-12,makerdao,557055279
2020-07-13,sky,546746426
2020-07-13,makerdao,546746426
2020-07-14,sky,560747398
2020-07-14,makerdao,560747398
2020-07-15,sky,547750731
2020-07-15,makerdao,547750731
2020-07-16,sky,546115203
2020-07-16,makerdao,546115203
2020-07-17,sky,535211632
2020-07-17,makerdao,535211632
2020-07-18,sky,550290845
2020-07-18,makerdao,550290845
2020-07-19,sky,558767303
2020-07-19,makerdao,558767303
2020-07-20,makerdao,579250031
2020-07-20,sky,579250031
2020-07-21,sky,583875555
2020-07-21,makerdao,583875555
2020-07-22,makerdao,600926369
2020-07-22,sky,600926369
2020-07-23,sky,615171349
2020-07-23,makerdao,615171349
2020-07-24,sky,705815458
2020-07-24,makerdao,705815458
2020-07-25,sky,759435474
2020-07-25,makerdao,759435474
2020-07-26,makerdao,751066408
2020-07-26,sky,751066408
2020-07-27,makerdao,829753111
2020-07-27,sky,829753111
2020-07-28,makerdao,871620549
2020-07-28,sky,871620549
2020-07-29,sky,862425179
2020-07-29,makerdao,862425179
2020-07-30,sky,913959100
2020-07-30,makerdao,913959100
2020-07-31,makerdao,918144848
2020-07-31,sky,918144848
2020-08-01,sky,1026901743
2020-08-01,makerdao,1026901743
2020-08-02,sky,1049234332
2020-08-02,makerdao,1049234332
2020-08-03,makerdao,1061675824
2020-08-03,sky,1061675824
2020-08-04,sky,1139845494
2020-08-04,makerdao,1139845494
2020-08-05,makerdao,1123912148
2020-08-05,sky,1123912148
2020-08-06,sky,1162086977
2020-08-06,makerdao,1162086977
2020-08-07,makerdao,1125507000
2020-08-07,sky,1125507000
2020-08-08,makerdao,1133544032
2020-08-08,sky,1133544032
2020-08-09,makerdao,1124234268
2020-08-09,sky,1124234268
2020-08-10,makerdao,1126434499
2020-08-10,sky,1126434499
2020-08-11,makerdao,1192884001
2020-08-11,sky,1192884001
2020-08-12,makerdao,1204203565
2020-08-12,sky,1204203565
2020-08-13,makerdao,1170812729
2020-08-13,sky,1170812729
2020-08-14,makerdao,1214878351
2020-08-14,sky,1214878351
2020-08-15,makerdao,1275155476
2020-08-15,sky,1275155476
2020-08-16,makerdao,1289377993
2020-08-16,sky,1289377993
2020-08-17,makerdao,1245411067
2020-08-17,sky,1245411067
2020-08-18,makerdao,1279659995
2020-08-18,sky,1279659995
2020-08-19,makerdao,1286658889
2020-08-19,sky,1286658889
2020-08-20,makerdao,1233800841
2020-08-20,sky,1233800841
2020-08-21,makerdao,1237280796
2020-08-21,sky,1237280796
2020-08-22,makerdao,1234540129
2020-08-22,sky,1234540129
2020-08-23,sky,1201726248
2020-08-23,makerdao,1201726248
2020-08-24,makerdao,1184714647
2020-08-24,sky,1184714647
2020-08-25,makerdao,1255232828
2020-08-25,sky,1255232828
2020-08-26,makerdao,1224653928
2020-08-26,sky,1224653928
2020-08-27,makerdao,1188023803
2020-08-27,sky,1188023803
2020-08-28,makerdao,1187188147
2020-08-28,sky,1187188147
2020-08-29,makerdao,1218496504
2020-08-29,sky,1218496504
2020-08-30,sky,1212543262
2020-08-30,makerdao,1212543262
2020-08-31,makerdao,1224738190
2020-08-31,sky,1224738190
2020-09-01,makerdao,1297105387
2020-09-01,sky,1297105387
2020-09-02,makerdao,1322633031
2020-09-02,sky,1322633031
2020-09-03,makerdao,1363147499
2020-09-03,sky,1363147499
2020-09-04,makerdao,1399350241
2020-09-04,sky,1399350241
2020-09-05,makerdao,1279724102
2020-09-05,sky,1279724102
2020-09-06,makerdao,1180526593
2020-09-06,sky,1180526593
2020-09-07,makerdao,1142500946
2020-09-07,sky,1142500946
2020-09-08,makerdao,1097768152
2020-09-08,sky,1097768152
2020-09-09,makerdao,1090795204
2020-09-09,sky,1090795204
2020-09-10,makerdao,1126596751
2020-09-10,sky,1126596751
2020-09-11,makerdao,1216577801
2020-09-11,sky,1216577801
2020-09-12,makerdao,1207703318
2020-09-12,sky,1207703318
2020-09-13,makerdao,1238820424
2020-09-13,sky,1238820424
2020-09-14,makerdao,1245102546
2020-09-14,sky,1245102546
2020-09-15,makerdao,1307389511
2020-09-15,sky,1307389511
2020-09-16,makerdao,1414860036
2020-09-16,sky,1414860036
2020-09-17,makerdao,1330840206
2020-09-17,sky,1330840206
2020-09-18,makerdao,1431907917
2020-09-18,sky,1431907917
2020-09-19,makerdao,1521281286
2020-09-19,sky,1521281286
2020-09-20,makerdao,1613862159
2020-09-20,sky,1613862159
2020-09-21,makerdao,1616223433
2020-09-21,sky,1616223433
2020-09-22,makerdao,1557847762
2020-09-22,sky,1557847762
2020-09-23,makerdao,1545023680
2020-09-23,sky,1545023680
2020-09-24,makerdao,1591061725
2020-09-24,sky,1591061725
2020-09-25,makerdao,1588580429
2020-09-25,sky,1588580429
2020-09-26,makerdao,1621958667
2020-09-26,sky,1621958667
2020-09-27,makerdao,1653453785
2020-09-27,sky,1653453785
2020-09-28,makerdao,1648371164
2020-09-28,sky,1648371164
2020-09-29,makerdao,1660560804
2020-09-29,sky,1660560804
2020-09-30,makerdao,1646430006
2020-09-30,sky,1646430006
2020-10-01,makerdao,1626461725
2020-10-01,sky,1626461725
2020-10-02,makerdao,1628168640
2020-10-02,sky,1628168640
2020-10-03,makerdao,1549674539
2020-10-03,sky,1549674539
2020-10-04,makerdao,1574121056
2020-10-04,sky,1574121056
2020-10-05,makerdao,1566494488
2020-10-05,sky,1566494488
2020-10-06,makerdao,1572195910
2020-10-06,sky,1572195910
2020-10-07,makerdao,1567823745
2020-10-07,sky,1567823745
2020-10-08,makerdao,1536658767
2020-10-08,sky,1536658767
2020-10-09,makerdao,1529021236
2020-10-09,sky,1529021236
2020-10-10,sky,1608672852
2020-10-10,makerdao,1608672852
2020-10-11,makerdao,1649731637
2020-10-11,sky,1649731637
2020-10-12,makerdao,1667479282
2020-10-12,sky,1667479282
2020-10-13,makerdao,1649974548
2020-10-13,sky,1649974548
2020-10-14,sky,1707300405
2020-10-14,makerdao,1707300405
2020-10-15,makerdao,1684531983
2020-10-15,sky,1684531983
2020-10-16,makerdao,1659075461
2020-10-16,sky,1659075461
2020-10-17,makerdao,1649007281
2020-10-17,sky,1649007281
2020-10-18,sky,1645019774
2020-10-18,makerdao,1645019774
2020-10-19,makerdao,1659523568
2020-10-19,sky,1659523568
2020-10-20,makerdao,1678472433
2020-10-20,sky,1678472433
2020-10-21,sky,1671221421
2020-10-21,makerdao,1671221421
2020-10-22,sky,1738586183
2020-10-22,makerdao,1738586183
2020-10-23,makerdao,1780297496
2020-10-23,sky,1780297496
2020-10-24,makerdao,1812736905
2020-10-24,sky,1812736905
2020-10-25,makerdao,1805740479
2020-10-25,sky,1805740479
2020-10-26,sky,1787157828
2020-10-26,makerdao,1787157828
2020-10-27,makerdao,1781335247
2020-10-27,sky,1781335247
2020-10-28,makerdao,1785787238
2020-10-28,sky,1785787238
2020-10-29,makerdao,1737191736
2020-10-29,sky,1737191736
2020-10-30,sky,1729212154
2020-10-30,makerdao,1729212154
2020-10-31,makerdao,1684870911
2020-10-31,sky,1684870911
2020-11-01,makerdao,1725290173
2020-11-01,sky,1725290173
2020-11-02,makerdao,1722800393
2020-11-02,sky,1722800393
2020-11-03,sky,1718920903
2020-11-03,makerdao,1718920903
2020-11-04,makerdao,1710854542
2020-11-04,sky,1710854542
2020-11-05,makerdao,1705202501
2020-11-05,sky,1705202501
2020-11-06,sky,1775036183
2020-11-06,makerdao,1775036183
2020-11-07,sky,1881854085
2020-11-07,makerdao,1881854085
2020-11-08,makerdao,1889865057
2020-11-08,sky,1889865057
2020-11-09,makerdao,1847872093
2020-11-09,sky,1847872093
2020-11-10,makerdao,1886405976
2020-11-10,sky,1886405976
2020-11-11,sky,1852802857
2020-11-11,makerdao,1852802857
2020-11-12,makerdao,1958847150
2020-11-12,sky,1958847150
2020-11-13,makerdao,1974962549
2020-11-13,sky,1974962549
2020-11-14,makerdao,2011746455
2020-11-14,sky,2011746455
2020-11-15,sky,1991331147
2020-11-15,makerdao,1991331147
2020-11-16,sky,1996618460
2020-11-16,makerdao,1996618460
2020-11-17,sky,1995012055
2020-11-17,makerdao,1995012055
2020-11-18,sky,2038260378
2020-11-18,makerdao,2038260378
2020-11-19,sky,2072530333
2020-11-19,makerdao,2072530333
2020-11-20,sky,2035356793
2020-11-20,makerdao,2035356793
2020-11-21,sky,2147313914
2020-11-21,makerdao,2147313914
2020-11-22,sky,2182168398
2020-11-22,makerdao,2182168398
2020-11-23,sky,2201845867
2020-11-23,makerdao,2201845867
2020-11-24,makerdao,2381975351
2020-11-24,sky,2381975351
2020-11-25,sky,2406904846
2020-11-25,makerdao,2406904846
2020-11-26,sky,2414599901
2020-11-26,makerdao,2414599901
2020-11-27,sky,2164712865
2020-11-27,makerdao,2164712865
2020-11-28,makerdao,2108736341
2020-11-28,sky,2108736341
2020-11-29,sky,2142911689
2020-11-29,makerdao,2142911689
2020-11-30,sky,2274518760
2020-11-30,makerdao,2274518760
2020-12-01,sky,2416127086
2020-12-01,makerdao,2416127086
2020-12-02,makerdao,2467049968
2020-12-02,sky,2467049968
2020-12-03,sky,2417312856
2020-12-03,makerdao,2417312856
2020-12-04,sky,2467753021
2020-12-04,makerdao,2467753021
2020-12-05,sky,2372481322
2020-12-05,makerdao,2372481322
2020-12-06,sky,2397419045
2020-12-06,makerdao,2397419045
2020-12-07,sky,2406887817
2020-12-07,makerdao,2406887817
2020-12-08,sky,2403182833
2020-12-08,makerdao,2403182833
2020-12-09,sky,2340687731
2020-12-09,makerdao,2340687731
2020-12-10,sky,2304965276
2020-12-10,makerdao,2304965276
2020-12-11,sky,2274378035
2020-12-11,makerdao,2274378035
2020-12-12,sky,2196013716
2020-12-12,makerdao,2196013716
2020-12-13,sky,2290251460
2020-12-13,makerdao,2290251460
2020-12-14,sky,2365081637
2020-12-14,makerdao,2365081637
2020-12-15,sky,2340464514
2020-12-15,makerdao,2340464514
2020-12-16,sky,2371212618
2020-12-16,makerdao,2371212618
2020-12-17,sky,2417839169
2020-12-17,makerdao,2417839169
2020-12-18,sky,2635167095
2020-12-18,makerdao,2635167095
2020-12-19,sky,2591981834
2020-12-19,makerdao,2591981834
2020-12-20,sky,2606847493
2020-12-20,makerdao,2606847493
2020-12-21,sky,2569295712
2020-12-21,makerdao,2569295712
2020-12-22,sky,2446120439
2020-12-22,makerdao,2446120439
2020-12-23,sky,2463407094
2020-12-23,makerdao,2463407094
2020-12-24,sky,2441393706
2020-12-24,makerdao,2441393706
2020-12-25,sky,2360728470
2020-12-25,makerdao,2360728470
2020-12-26,makerdao,2502081937
2020-12-26,sky,2502081937
2020-12-27,sky,2500425927
2020-12-27,makerdao,2500425927
2020-12-28,sky,2490063780
2020-12-28,makerdao,2490063780
2020-12-29,sky,2802601680
2020-12-29,makerdao,2802601680
2020-12-30,makerdao,2807860494
2020-12-30,sky,2807860494
2020-12-31,sky,2793237930
2020-12-31,makerdao,2793237930
2021-01-01,sky,2875568936
2021-01-01,makerdao,2875568936
2021-01-02,sky,2879340461
2021-01-02,makerdao,2879340461
2021-01-03,makerdao,2843505325
2021-01-03,sky,2843505325
2021-01-04,sky,3179319265
2021-01-04,makerdao,3179319265
2021-01-05,sky,3607812183
2021-01-05,makerdao,3607812183
2021-01-06,sky,3823994428
2021-01-06,makerdao,3823994428
2021-01-07,sky,4061676071
2021-01-07,makerdao,4061676071
2021-01-08,sky,4240287282
2021-01-08,makerdao,4240287282
2021-01-09,sky,4406717477
2021-01-09,makerdao,4406717477
2021-01-10,sky,4295866838
2021-01-10,makerdao,4295866838
2021-01-11,makerdao,4505109331
2021-01-11,sky,4505109331
2021-01-12,sky,3833718987
2021-01-12,makerdao,3833718987
2021-01-13,sky,3910376449
2021-01-13,makerdao,3910376449
2021-01-14,sky,3744174150
2021-01-14,makerdao,3744174150
2021-01-15,sky,4082842279
2021-01-15,makerdao,4082842279
2021-01-16,sky,4036493157
2021-01-16,makerdao,4036493157
2021-01-17,sky,4107743834
2021-01-17,makerdao,4107743834
2021-01-18,sky,4146577154
2021-01-18,makerdao,4146577154
2021-01-19,sky,4294925818
2021-01-19,makerdao,4294925818
2021-01-20,sky,4686112784
2021-01-20,makerdao,4686112784
2021-01-21,sky,4315328290
2021-01-21,makerdao,4315328290
2021-01-22,sky,4060855877
2021-01-22,makerdao,4060855877
2021-01-23,sky,4160841819
2021-01-23,makerdao,4160841819
2021-01-24,sky,4232229942
2021-01-24,makerdao,4232229942
2021-01-25,sky,4580541377
2021-01-25,makerdao,4580541377
2021-01-26,sky,4844319221
2021-01-26,makerdao,4844319221
2021-01-27,makerdao,4554423003
2021-01-27,sky,4554423003
2021-01-28,makerdao,4496026907
2021-01-28,sky,4496026907
2021-01-29,makerdao,4641957740
2021-01-29,sky,4641957740
2021-01-30,makerdao,5059014527
2021-01-30,sky,5059014527
2021-01-31,makerdao,4833263998
2021-01-31,sky,4833263998
2021-02-01,makerdao,4864571186
2021-02-01,sky,4864571186
2021-02-02,makerdao,4843357951
2021-02-02,sky,4843357951
2021-02-03,makerdao,5169123297
2021-02-03,sky,5169123297
2021-02-04,makerdao,5565804866
2021-02-04,sky,5565804866
2021-02-05,makerdao,5813156525
2021-02-05,sky,5813156525
2021-02-06,makerdao,6054768484
2021-02-06,sky,6054768484
2021-02-07,makerdao,6165897262
2021-02-07,sky,6165897262
2021-02-08,makerdao,5840660730
2021-02-08,sky,5840660730
2021-02-09,makerdao,6001128473
2021-02-09,sky,6001128473
2021-02-10,makerdao,6501223232
2021-02-10,sky,6501223232
2021-02-11,makerdao,6551435575
2021-02-11,sky,6551435575
2021-02-12,makerdao,6626224280
2021-02-12,sky,6626224280
2021-02-13,makerdao,6643984424
2021-02-13,sky,6643984424
2021-02-14,makerdao,6665737272
2021-02-14,sky,6665737272
2021-02-15,makerdao,6795068177
2021-02-15,sky,6795068177
2021-02-16,makerdao,6652975202
2021-02-16,sky,6652975202
2021-02-17,makerdao,6772587080
2021-02-17,sky,6772587080
2021-02-18,makerdao,6773200882
2021-02-18,sky,6773200882
2021-02-19,makerdao,7062096890
2021-02-19,sky,7062096890
2021-02-20,makerdao,7205820669
2021-02-20,sky,7205820669
2021-02-21,makerdao,7603842820
2021-02-21,sky,7603842820
2021-02-22,makerdao,7425268603
2021-02-22,sky,7425268603
2021-02-23,makerdao,6805913255
2021-02-23,sky,6805913255
2021-02-24,makerdao,5817597755
2021-02-24,sky,5817597755
2021-02-25,makerdao,6654172119
2021-02-25,sky,6654172119
2021-02-26,makerdao,6459512873
2021-02-26,sky,6459512873
2021-02-27,makerdao,6055342550
2021-02-27,sky,6055342550
2021-02-28,makerdao,5997627653
2021-02-28,sky,5997627653
2021-03-01,makerdao,5748918427
2021-03-01,sky,5748918427
2021-03-02,makerdao,6310862597
2021-03-02,sky,6310862597
2021-03-03,makerdao,6509774713
2021-03-03,sky,6509774713
2021-03-04,makerdao,6624098339
2021-03-04,sky,6624098339
2021-03-05,makerdao,6532288970
2021-03-05,sky,6532288970
2021-03-06,makerdao,6226289042
2021-03-06,sky,6226289042
2021-03-07,makerdao,6446702911
2021-03-07,sky,6446702911
2021-03-08,makerdao,6732182251
2021-03-08,sky,6732182251
2021-03-09,makerdao,6795871758
2021-03-09,sky,6795871758
2021-03-10,makerdao,7338104524
2021-03-10,sky,7338104524
2021-03-11,makerdao,7348949417
2021-03-11,sky,7348949417
2021-03-12,makerdao,7331493539
2021-03-12,sky,7331493539
2021-03-13,makerdao,7370861931
2021-03-13,sky,7370861931
2021-03-14,makerdao,7777282029
2021-03-14,sky,7777282029
2021-03-15,makerdao,7769233696
2021-03-15,sky,7769233696
2021-03-16,makerdao,7415859185
2021-03-16,sky,7415859185
2021-03-17,makerdao,7483231367
2021-03-17,sky,7483231367
2021-03-18,makerdao,7456182531
2021-03-18,sky,7456182531
2021-03-19,makerdao,7657241025
2021-03-19,sky,7657241025
2021-03-20,makerdao,7773597948
2021-03-20,sky,7773597948
2021-03-21,makerdao,7798623546
2021-03-21,sky,7798623546
2021-03-22,makerdao,7462746291
2021-03-22,sky,7462746291
2021-03-23,makerdao,7614327958
2021-03-23,sky,7614327958
2021-03-24,makerdao,7082005025
2021-03-24,sky,7082005025
2021-03-25,makerdao,7227631907
2021-03-25,sky,7227631907
2021-03-26,makerdao,6722072981
2021-03-26,sky,6722072981
2021-03-27,makerdao,6952368168
2021-03-27,sky,6952368168
2021-03-28,makerdao,7110114699
2021-03-28,sky,7110114699
2021-03-29,makerdao,7257584126
2021-03-29,sky,7257584126
2021-03-30,makerdao,7552381363
2021-03-30,sky,7552381363
2021-03-31,makerdao,7862364093
2021-03-31,sky,7862364093
2021-04-01,makerdao,7725854526
2021-04-01,sky,7725854526
2021-04-02,makerdao,8152633130
2021-04-02,sky,8152633130
2021-04-03,makerdao,8468487751
2021-04-03,sky,8468487751
2021-04-04,makerdao,8656089704
2021-04-04,sky,8656089704
2021-04-05,makerdao,8523059350
2021-04-05,sky,8523059350
2021-04-06,makerdao,8504719312
2021-04-06,sky,8504719312
2021-04-07,makerdao,8732900938
2021-04-07,sky,8732900938
2021-04-08,makerdao,8126401060
2021-04-08,sky,8126401060
2021-04-09,makerdao,8265102518
2021-04-09,sky,8265102518
2021-04-10,makerdao,8574513435
2021-04-10,sky,8574513435
2021-04-11,makerdao,8862416658
2021-04-11,sky,8862416658
2021-04-12,makerdao,8848120911
2021-04-12,sky,8848120911
2021-04-13,makerdao,8822811956
2021-04-13,sky,8822811956
2021-04-14,makerdao,9035844784
2021-04-14,sky,9035844784
2021-04-15,makerdao,9511760843
2021-04-15,sky,9511760843
2021-04-16,makerdao,9665150898
2021-04-16,sky,9665150898
2021-04-17,makerdao,9891903107
2021-04-17,sky,9891903107
2021-04-18,makerdao,10100345583
2021-04-18,sky,10100345583
2021-04-19,makerdao,8932499021
2021-04-19,sky,8932499021
2021-04-20,makerdao,9538926071
2021-04-20,sky,9538926071
2021-04-21,makerdao,9363703754
2021-04-21,sky,9363703754
2021-04-22,makerdao,9556985020
2021-04-22,sky,9557020978
2021-04-23,makerdao,10527100969
2021-04-23,sky,10527136869
2021-04-24,makerdao,9467274878
2021-04-24,sky,9467310709
2021-04-25,makerdao,9275793179
2021-04-25,sky,9275829079
2021-04-26,makerdao,9626648801
2021-04-26,sky,9626684719
2021-04-27,makerdao,10477924397
2021-04-27,sky,10478389137
2021-04-28,makerdao,10709520593
2021-04-28,sky,10709975842
2021-04-29,makerdao,11224462790
2021-04-29,sky,11224920168
2021-04-30,makerdao,11426945554
2021-04-30,sky,11427534802
2021-05-01,makerdao,11427628371
2021-05-01,sky,11428215083
2021-05-02,makerdao,11814143927
2021-05-02,sky,11814734466
2021-05-03,makerdao,12038162211
2021-05-03,sky,12038672440
2021-05-04,makerdao,12843808779
2021-05-04,sky,12844319036
2021-05-05,makerdao,13674721335
2021-05-05,sky,13675231079
2021-05-06,makerdao,13539409824
2021-05-06,sky,13539919048
2021-05-07,makerdao,14018569478
2021-05-07,sky,14019079482
2021-05-08,sky,13654595496
2021-05-08,makerdao,13654086319
2021-05-09,sky,14007747123
2021-05-09,makerdao,14007238482
2021-05-10,makerdao,14777489071
2021-05-10,sky,14777997007
2021-05-11,sky,15812255354
2021-05-11,makerdao,15811745595
2021-05-12,sky,15371074654
2021-05-12,makerdao,15370564803
2021-05-13,sky,16530291001
2021-05-13,makerdao,16529780185
2021-05-14,sky,14507275267
2021-05-14,makerdao,14506763973
2021-05-15,sky,15418121326
2021-05-15,makerdao,15417807008
2021-05-16,sky,15193437172
2021-05-16,makerdao,15193121692
2021-05-17,sky,14742401707
2021-05-17,makerdao,14742087973
2021-05-18,makerdao,13813173242
2021-05-18,sky,13813488283
2021-05-19,makerdao,13952637251
2021-05-19,sky,13953937691
2021-05-20,sky,10609853962
2021-05-20,makerdao,10608552440
2021-05-21,makerdao,11373056290
2021-05-21,sky,11374351394
2021-05-22,sky,10850714860
2021-05-22,makerdao,10849407269
2021-05-23,makerdao,9847841886
2021-05-23,sky,9849144361
2021-05-24,sky,8564542055
2021-05-24,makerdao,8563221232
2021-05-25,sky,9928362872
2021-05-25,makerdao,9927124258
2021-05-26,makerdao,9964278141
2021-05-26,sky,9965517034
2021-05-27,makerdao,11354837646
2021-05-27,sky,11356078221
2021-05-28,sky,11230611746
2021-05-28,makerdao,11228708556
2021-05-29,sky,10093431770
2021-05-29,makerdao,10091532131
2021-05-30,makerdao,9947288147
2021-05-30,sky,9949198093
2021-05-31,sky,9959331006
2021-05-31,makerdao,9957422828
2021-06-01,makerdao,10278555286
2021-06-01,sky,10280463741
2021-06-02,sky,10355042668
2021-06-02,makerdao,10353139133
2021-06-03,makerdao,10690918241
2021-06-03,sky,10692829547
2021-06-04,sky,11007414955
2021-06-04,makerdao,11005512050
2021-06-05,sky,10335517971
2021-06-05,makerdao,10333612057
2021-06-06,makerdao,10532769191
2021-06-06,sky,10534674736
2021-06-07,sky,10724882623
2021-06-07,makerdao,10722972489
2021-06-08,makerdao,11039147815
2021-06-08,sky,11041183692
2021-06-09,makerdao,10221812678
2021-06-09,sky,10223918763
2021-06-10,sky,10630502512
2021-06-10,makerdao,10628396669
2021-06-11,makerdao,10572042486
2021-06-11,sky,10574586518
2021-06-12,sky,10403582023
2021-06-12,makerdao,10400789328
2021-06-13,makerdao,10178191118
2021-06-13,sky,10180990833
2021-06-14,sky,10167589427
2021-06-14,makerdao,10165012519
2021-06-15,makerdao,10616981483
2021-06-15,sky,10619562051
2021-06-16,makerdao,10926456813
2021-06-16,sky,10929028592
2021-06-17,makerdao,10487366330
2021-06-17,sky,10489940532
2021-06-18,sky,10068882334
2021-06-18,makerdao,10066305677
2021-06-19,makerdao,9823942609
2021-06-19,sky,9826526867
2021-06-20,makerdao,9589363520
2021-06-20,sky,9591933247
2021-06-21,sky,9106982657
2021-06-21,makerdao,9104411026
2021-06-22,sky,8694644514
2021-06-22,makerdao,8691419927
2021-06-23,sky,8365233750
2021-06-23,makerdao,8362007462
2021-06-24,sky,8752805022
2021-06-24,makerdao,8749299376
2021-06-25,sky,8975022706
2021-06-25,makerdao,8971549171
2021-06-26,sky,8675634162
2021-06-26,makerdao,8672078721
2021-06-27,sky,8585144976
2021-06-27,makerdao,8581650259
2021-06-28,sky,8683865284
2021-06-28,makerdao,8680353789
2021-06-29,sky,9125475425
2021-06-29,makerdao,9121832494
2021-06-30,sky,9647458298
2021-06-30,makerdao,9643812752
2021-07-01,makerdao,9666069335
2021-07-01,sky,9669797765
2021-07-02,makerdao,9612406008
2021-07-02,sky,9616611697
2021-07-03,makerdao,9347147059
2021-07-03,sky,9351350684
2021-07-04,makerdao,9808485818
2021-07-04,sky,9812681366
2021-07-05,sky,10158262011
2021-07-05,makerdao,10154065828
2021-07-06,makerdao,9881185108
2021-07-06,sky,9885365182
2021-07-07,makerdao,10045169011
2021-07-07,sky,10049502919
2021-07-08,sky,10343265802
2021-07-08,makerdao,10339071273
2021-07-09,sky,9714929010
2021-07-09,makerdao,9710457392
2021-07-10,makerdao,9495613789
2021-07-10,sky,9500067143
2021-07-11,makerdao,9580415471
2021-07-11,sky,9584878414
2021-07-12,makerdao,9628572579
2021-07-12,sky,9633014418
2021-07-13,makerdao,9365441570
2021-07-13,sky,9370179329
2021-07-14,makerdao,9148037481
2021-07-14,sky,9152858775
2021-07-15,makerdao,9298838918
2021-07-15,sky,9303655910
2021-07-16,makerdao,9061700201
2021-07-16,sky,9066667829
2021-07-17,makerdao,8976392763
2021-07-17,sky,8981352534
2021-07-18,makerdao,9042174714
2021-07-18,sky,9047147727
2021-07-19,makerdao,9063567712
2021-07-19,sky,9068534745
2021-07-20,makerdao,8788053977
2021-07-20,sky,8793021234
2021-07-21,makerdao,8683715037
2021-07-21,sky,8688717869
2021-07-22,makerdao,9291748616
2021-07-22,sky,9296719218
2021-07-23,makerdao,9338805751
2021-07-23,sky,9343403213
2021-07-24,makerdao,9479425217
